class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/PATO_0001873,http://purl.obolibrary.org/obo/PATO_0002007,cylindrical,convex 3-D shape,A convex 3-D shape quality inhering in a bearer by virtue of the bearer's exhibiting a consistently-sized round cross section.,A complete three dimensional shape in which for every line connecting pair of points on the object is within the object. Or: a shape lacking cavities. Contrast: concave.,,
http://purl.obolibrary.org/obo/ENVO_00000535,http://purl.obolibrary.org/obo/ENVO_00000074,weir,dam,A low obstruction built across the path of s stream to raise its level.,A barrier constructed across a watercourse to control the flow or raise the level of water.,,
http://purl.obolibrary.org/obo/ENVO_00000536,http://purl.obolibrary.org/obo/ENVO_00000309,moatan,depressed landform,"An annular depression that may not be continuous, located at the base of many seamounts, islands, and other isolated elevations.",A landform sunken or depressed below the surrounding area.,,
http://purl.obolibrary.org/obo/ENVO_00000537,http://purl.obolibrary.org/obo/ENVO_01001884,boulder field,surface landform,"A high altitude or high latitude bare, flat area covered with large angular rocks.",A landform which occurs on the surface of an astronomical body.,,"The usage of ""surface"" here aligns with that of planetary surface: in contact with the atmosphere or space. The extent of the ""surface"" can vary. For rocky planets like Earth, astrogeologists consider the crust as the surface."
http://purl.obolibrary.org/obo/ENVO_00000537,http://purl.obolibrary.org/obo/ENVO_00000176,boulder field,elevated landform,"A high altitude or high latitude bare, flat area covered with large angular rocks.",A landform elevated above the surrounding area.,,
http://purl.obolibrary.org/obo/ENVO_01000243,http://purl.obolibrary.org/obo/ENVO_00000339,boulder,piece of rock,A piece of rock with a grain size above 300 millimetres in diameter.,A mass of solid material which is composed primarily of rock.,,
http://purl.obolibrary.org/obo/ENVO_00000538,http://purl.obolibrary.org/obo/ENVO_01001884,arrugado,surface landform,An undersea area of subdued corrugations.,A landform which occurs on the surface of an astronomical body.,,"The usage of ""surface"" here aligns with that of planetary surface: in contact with the atmosphere or space. The extent of the ""surface"" can vary. For rocky planets like Earth, astrogeologists consider the crust as the surface."
http://purl.obolibrary.org/obo/ENVO_00000539,http://purl.obolibrary.org/obo/ENVO_00000309,geographic sill,depressed landform,The low part of a gap or saddle separating basins.,A landform sunken or depressed below the surrounding area.,,
http://purl.obolibrary.org/obo/ENVO_00000540,http://purl.obolibrary.org/obo/ENVO_00000019,brackish lake,saline lake,"A lake which is primarily composed of brackish water, having a higher salinity than fresh water but a lower salinity than marine water.",A lake whose water contains a considerable concentration of dissolved salts.,,
http://purl.obolibrary.org/obo/ENVO_00000540,http://purl.obolibrary.org/obo/ENVO_01001321,brackish lake,brackish water body,"A lake which is primarily composed of brackish water, having a higher salinity than fresh water but a lower salinity than marine water.",A body of water which is primarily composed of brackish water.,,This class has its subclasses populated by inference.
http://purl.obolibrary.org/obo/ENVO_01001321,http://purl.obolibrary.org/obo/ENVO_01001319,brackish water body,saline water body,A body of water which is primarily composed of brackish water.,A body of water which is primarily composed of saline water.,This class has its subclasses populated by inference.,This class has its subclasses populated by inference.
http://purl.obolibrary.org/obo/ENVO_00000541,http://purl.obolibrary.org/obo/ENVO_00000033,brackish pond,pond,A pond which is composed primarily of brackish water.,"A body of water, usually of smaller size than a lake.",,
http://purl.obolibrary.org/obo/ENVO_00000541,http://purl.obolibrary.org/obo/ENVO_01001321,brackish pond,brackish water body,A pond which is composed primarily of brackish water.,A body of water which is primarily composed of brackish water.,,This class has its subclasses populated by inference.
http://purl.obolibrary.org/obo/ENVO_00002019,http://purl.obolibrary.org/obo/ENVO_00002010,brackish water,saline water,Water which has a higher salinity than fresh water but a lower salinity than marine water.,Water which contains a significant concentration of dissolved salts.,,"The threshold salt concentration for classifying water as saline varies, but typically begins at about 1,000 to 3,000 parts salt per million parts water or 0.1–0.3% salt by weight."
http://purl.obolibrary.org/obo/ENVO_01000281,http://purl.obolibrary.org/obo/BFO_0000040,layer,material entity,"A material entity which 1) is spatially continuous, 2) is composed of material of comparable thickness, composition, and physical properties, and 3) is physically distinct from adjacent portions of environmental material.",An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.,,
http://purl.obolibrary.org/obo/ENVO_01000281,http://purl.obolibrary.org/obo/BFO_0000040,layer,material entity,"A material entity which 1) is spatially continuous, 2) is composed of material of comparable thickness, composition, and physical properties, and 3) is physically distinct from adjacent portions of environmental material.",An independent continuant that is spatially extended whose identity is independent of that of other entities and can be maintained through time.,,
http://purl.obolibrary.org/obo/PATO_0002068,http://purl.obolibrary.org/obo/PATO_0002067,stratified,stratification,A spatial pattern inhering in a bearer by virtue of the bearer's exhibiting a layered configuration.,A spatial pattern inhering in a bearer by virtue of the bearer's layered configuration.,,
http://purl.obolibrary.org/obo/ENVO_00000543,http://purl.obolibrary.org/obo/ENVO_01001884,swale,surface landform,"A depression which comprises a low tract of land, especially when moist or marshy.",A landform which occurs on the surface of an astronomical body.,"The term can refer to a natural landscape feature or a human-created one. When created by humans, this open drain system is designed to manage water runoff.","The usage of ""surface"" here aligns with that of planetary surface: in contact with the atmosphere or space. The extent of the ""surface"" can vary. For rocky planets like Earth, astrogeologists consider the crust as the surface."
http://purl.obolibrary.org/obo/ENVO_00000543,http://purl.obolibrary.org/obo/ENVO_00000309,swale,depressed landform,"A depression which comprises a low tract of land, especially when moist or marshy.",A landform sunken or depressed below the surrounding area.,"The term can refer to a natural landscape feature or a human-created one. When created by humans, this open drain system is designed to manage water runoff.",
http://purl.obolibrary.org/obo/ENVO_00000544,http://purl.obolibrary.org/obo/ENVO_00000121,leat,artificial channel,"A man-made watercourse, or makeshift aqueduct, often an artificial channel which supplies water to a watermill or its mill pond, collecting water from upstream of the mill so that the natural level of the driving water is above the level of the stream at the mill. Alternatively to may deliver water for mineral washing and concentration, irrigation or to a dye works.",A channel of a watercource which has been constructed by humans or their technologies.,,
