class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/ENVO_00010483,https://w3id.org/inbio#_000079,environmental material,resource,A portion of environmental material is a fiat object which forms the medium or part of the medium of an environmental system.,"Abiotic environmental factor necessary for survival, growth, and reproduction, such as water, light, mineral nutrients, and various forms of fixed carbon (e.g. plant material or meat).",,
http://purl.obolibrary.org/obo/ENVO_00000134,http://purl.obolibrary.org/obo/ENVO_00010483,permafrost,environmental material,Soil or rock and included ice or organic material at or below the freezing point of water (0 degrees Celsius or 32 degrees Fahrenheit) for two or more years.,A portion of environmental material is a fiat object part which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00000134,http://purl.obolibrary.org/obo/ENVO_00010483,permafrost,environmental material,Soil or rock and included ice or organic material at or below the freezing point of water (0 degrees Celsius or 32 degrees Fahrenheit) for two or more years.,A portion of environmental material is a fiat object which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/ENVO_00010483,soil,environmental material,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",A portion of environmental material is a fiat object part which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00001998,http://purl.obolibrary.org/obo/ENVO_00010483,soil,environmental material,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",A portion of environmental material is a fiat object which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00001998,_:node137,soil,,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,,
http://purl.obolibrary.org/obo/ENVO_00001998,_:node138,soil,,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,,
http://purl.obolibrary.org/obo/ENVO_00001998,_:node139,soil,,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,,
http://purl.obolibrary.org/obo/ENVO_00001998,_:node140,soil,,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,,
http://purl.obolibrary.org/obo/ENVO_00001998,_:node141,soil,,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,,
http://purl.obolibrary.org/obo/ENVO_00001998,_:node142,soil,,"Soil is an environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, gases, liquids, and a broad range of resident micro- and macroorganisms.",,,
http://purl.obolibrary.org/obo/ENVO_00002007,http://purl.obolibrary.org/obo/ENVO_00010483,sediment,environmental material,Sediment is an environmental substance comprised of any particulate matter that can be transported by fluid flow and which eventually is deposited as a layer of solid particles on the bedor bottom of a body of water or other liquid.,A portion of environmental material is a fiat object part which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00002007,http://purl.obolibrary.org/obo/ENVO_00010483,sediment,environmental material,Sediment is an environmental substance comprised of any particulate matter that can be transported by fluid flow and which eventually is deposited as a layer of solid particles on the bedor bottom of a body of water or other liquid.,A portion of environmental material is a fiat object which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00002007,_:node147,sediment,,Sediment is an environmental substance comprised of any particulate matter that can be transported by fluid flow and which eventually is deposited as a layer of solid particles on the bedor bottom of a body of water or other liquid.,,,
http://purl.obolibrary.org/obo/ENVO_00002007,_:node148,sediment,,Sediment is an environmental substance comprised of any particulate matter that can be transported by fluid flow and which eventually is deposited as a layer of solid particles on the bedor bottom of a body of water or other liquid.,,,
http://purl.obolibrary.org/obo/ENVO_00002982,http://purl.obolibrary.org/obo/ENVO_00010483,clay,environmental material,"A group of hydrous aluminium phyllosilicate (phyllosilicates being a subgroup of silicate minerals) minerals (see clay minerals), that are typically less than 2 micrometres in diameter. Clay consists of a variety of phyllosilicate minerals rich in silicon and aluminium oxides and hydroxides which include variable amounts of structural water.",A portion of environmental material is a fiat object part which forms the medium or part of the medium of an environmental system.,,
http://purl.obolibrary.org/obo/ENVO_00002982,http://purl.obolibrary.org/obo/ENVO_00010483,clay,environmental material,"A group of hydrous aluminium phyllosilicate (phyllosilicates being a subgroup of silicate minerals) minerals (see clay minerals), that are typically less than 2 micrometres in diameter. Clay consists of a variety of phyllosilicate minerals rich in silicon and aluminium oxides and hydroxides which include variable amounts of structural water.",A portion of environmental material is a fiat object which forms the medium or part of the medium of an environmental system.,,
